choice,reward,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,t
3,0,65,0,0,16,0,0,0,0,0,31,0,4,25,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,2,0,0,0,0,0,2,0,2,11,0,0,0,0,0,10,1,10,0,8,0,0,3,0,0,0,0,43,0,0,12,8,0,0,0,0,0,9,0,1,1,0,0,0,5,0,0,0,0,0,1,7,3,1,0,0,1,0,0,2,0,0,0,3,0,0,0,1,5,0,0,0,1299
4,1,65,0,0,15,0,0,0,0,0,27,0,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,2,15,0,0,0,0,0,14,5,14,0,5,0,1,2,0,1,0,0,36,0,0,11,9,1,0,0,1,0,3,0,0,1,0,0,0,8,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,9,0,0,0,1300
4,1,65,0,0,15,0,0,0,0,0,33,0,1,20,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,8,0,6,12,1,0,0,0,0,12,3,9,0,12,0,0,0,0,0,0,0,32,0,0,10,7,1,0,0,0,0,5,0,1,1,0,0,0,13,1,0,0,0,0,2,7,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,7,0,0,0,1301
3,0,27,0,0,45,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,2,1,24,3,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,50,8,18,6,0,5,0,0,0,0,0,0,0,35,0,0,0,3,15,2,0,0,0,0,0,0,17,0,1,1302
1,0,36,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,0,0,0,1,1,0,0,1,0,40,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42,5,15,6,0,5,0,0,0,0,0,0,0,33,0,0,0,0,27,0,0,0,0,0,0,0,12,0,0,1303
3,0,35,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,2,34,2,0,0,0,0,0,0,0,0,0,16,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,38,13,8,5,0,2,0,0,0,0,0,0,0,39,0,0,0,0,25,0,0,0,0,0,0,0,8,0,4,1304
3,0,63,0,0,12,0,0,0,0,0,45,0,1,26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,2,4,0,0,0,0,0,14,3,8,0,6,0,5,3,0,0,0,0,33,0,0,10,9,0,0,0,0,1,6,0,0,0,0,0,0,11,0,0,1,0,0,2,9,2,0,0,0,0,0,0,2,1,0,0,2,0,0,0,4,5,0,0,0,1305
4,0,0,1,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,26,0,0,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2,0,6,25,5,0,13,0,4,1,0,1,2,1,0,0,0,3,0,0,0,0,51,0,0,0,1,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,2,2,0,0,0,11,1306
5,0,33,0,2,38,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,3,0,42,2,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,47,8,16,8,0,6,0,0,0,0,0,0,0,27,0,0,1,0,28,1,0,0,0,0,0,0,9,0,1,1307
4,1,67,0,0,16,0,0,0,0,0,39,0,1,29,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,2,8,0,0,0,0,0,11,2,9,0,5,0,1,1,0,0,0,0,38,0,0,9,8,0,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,0,0,1,9,2,1,0,0,1,0,0,0,0,0,0,5,0,0,0,2,7,0,0,0,1308
1,0,71,0,0,22,0,0,0,0,0,38,0,1,19,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,5,0,4,8,0,0,0,0,0,15,2,2,0,5,0,1,1,0,0,0,0,39,0,0,8,8,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,1,7,2,0,0,0,3,0,0,1,1,0,0,12,0,0,1,2,7,0,0,0,1309
2,0,56,0,0,19,0,0,0,0,0,31,0,4,22,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,11,0,0,0,0,0,12,6,9,0,9,0,1,0,0,0,0,0,40,0,0,15,6,0,0,0,0,0,5,0,0,1,0,0,0,6,0,0,0,0,0,1,14,3,0,0,0,3,0,0,1,0,0,0,8,0,0,1,3,4,0,0,0,1310
3,0,34,1,0,44,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,2,0,38,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,43,3,11,4,0,4,0,0,0,0,0,0,0,37,0,0,0,0,26,0,0,0,0,0,0,0,18,0,0,1311
5,0,2,0,0,43,10,0,1,0,0,0,13,0,0,2,0,0,0,6,2,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,60,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,2,0,3,35,0,0,0,0,0,0,0,12,0,0,0,1,0,0,9,0,1,24,0,0,0,0,1,1,0,0,0,0,0,8,0,3,0,2,0,1,19,0,0,2,0,0,1312
3,0,0,2,34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,0,18,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,4,33,2,0,12,0,2,1,0,1,1,1,0,0,0,0,0,0,3,0,55,1,0,0,3,0,0,0,0,0,22,0,0,0,8,0,0,1,0,0,0,0,0,4,0,1,0,0,7,0,1,7,0,0,0,12,1313
3,0,64,0,0,13,0,0,0,0,0,39,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,18,0,0,0,0,0,11,4,5,0,12,0,3,0,0,0,0,0,35,0,1,18,4,0,0,0,2,0,4,0,1,1,0,0,0,6,0,0,0,0,0,1,9,2,0,0,0,3,0,0,3,0,0,0,2,0,0,1,3,7,0,0,0,1314
5,0,41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7,0,0,2,1,0,31,5,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,41,13,14,7,0,4,0,0,0,0,0,0,0,31,0,0,1,2,28,0,0,0,0,0,0,0,7,0,0,1315
2,0,38,0,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,17,17,6,0,4,0,0,0,0,0,0,0,28,0,0,1,1,27,0,0,0,0,0,0,0,15,0,1,1316
5,0,35,0,1,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,5,1,26,4,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,40,12,16,10,0,2,0,0,0,0,0,0,0,35,0,0,0,2,27,0,0,0,0,0,0,0,20,0,2,1317
1,0,35,1,3,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,5,0,0,0,3,1,36,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,7,17,4,0,6,0,0,0,0,0,0,0,31,0,0,0,3,27,0,0,0,0,0,0,0,8,0,1,1318
4,0,0,2,24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,27,0,0,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,4,28,2,0,16,0,5,1,0,0,1,5,0,0,0,1,0,0,0,0,44,0,0,0,2,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,6,1,0,0,13,1319
5,0,32,0,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0,0,0,8,0,0,0,0,1,30,4,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,9,5,1,6,0,0,0,0,0,0,0,34,0,0,0,2,20,0,0,0,0,0,0,0,15,0,0,1320
5,0,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,8,0,0,6,5,0,0,0,0,0,19,18,0,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,14,46,0,0,0,8,0,4,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,62,3,0,0,0,0,0,9,0,5,0,0,0,2,0,18,0,30,3,0,0,1321
1,0,38,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,4,0,0,0,0,1,26,4,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,50,19,13,4,0,5,0,0,0,0,0,0,0,32,0,0,0,1,23,0,0,0,0,0,0,0,12,0,0,1322
3,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,6,8,0,0,0,0,0,19,30,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,18,40,0,0,0,10,1,1,8,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,60,3,0,0,0,0,0,7,0,5,0,0,0,0,0,14,0,27,1,0,0,1323
5,0,28,1,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,2,1,32,7,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,45,10,9,2,0,2,0,0,0,0,0,0,0,39,0,0,2,3,23,1,0,0,0,0,0,0,15,0,0,1324
1,0,30,0,1,47,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,2,1,0,0,2,0,31,4,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37,13,10,6,0,4,0,0,0,0,0,0,0,42,0,0,0,3,22,0,0,0,0,0,0,0,17,0,0,1325
5,0,13,7,0,35,0,0,21,0,0,0,0,0,0,90,0,0,0,0,5,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0,4,0,10,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,1,0,0,19,0,0,0,0,0,1,0,1,1,3,11,0,2,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,9,0,0,3,0,0,0,8,1326
4,1,63,0,0,8,0,0,0,0,0,35,0,1,27,0,0,1,1,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,11,0,0,0,0,0,15,2,7,0,9,0,1,2,0,0,0,0,48,0,0,14,8,1,0,0,0,0,5,0,0,1,0,1,0,9,0,0,0,0,0,0,5,2,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,5,0,0,0,1327
1,0,75,0,0,18,0,0,0,0,0,30,0,1,19,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,10,0,0,0,0,0,13,2,8,0,11,0,2,2,0,0,0,0,43,0,0,10,6,1,0,0,0,0,3,0,0,2,0,0,0,8,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,1,0,0,7,0,0,0,4,6,0,0,0,1328
2,1,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,35,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,1,0,6,27,4,0,17,1,3,3,0,0,3,2,0,0,0,0,0,0,1,0,40,0,0,0,2,0,0,0,1,0,27,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,2,6,1,0,0,9,1329
1,0,77,0,0,19,0,0,0,0,0,31,0,4,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,11,1,0,0,0,0,13,5,10,0,8,0,2,1,0,0,0,0,33,0,0,10,5,0,0,1,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1,9,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,4,0,0,0,1330
5,0,0,3,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,26,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,2,30,6,0,12,0,7,4,0,1,4,2,1,0,0,1,0,0,0,0,39,0,0,0,5,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,6,2,1,0,0,10,1331
4,0,9,8,0,39,0,0,18,0,0,0,2,0,0,77,0,0,0,0,4,0,0,0,0,0,1,0,0,3,13,0,0,0,0,0,4,0,6,1,0,1,0,0,2,0,0,0,9,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,2,1,4,10,0,1,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,0,8,0,0,2,0,0,0,13,1332
4,0,33,0,4,37,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,3,0,0,0,4,1,33,4,0,0,0,0,0,0,0,0,0,16,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,9,16,7,0,5,0,0,0,0,0,0,0,29,0,0,0,3,19,2,0,0,0,0,0,0,17,0,2,1333
4,0,25,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,1,33,4,0,0,0,0,0,0,0,0,0,13,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42,18,16,1,0,1,0,0,0,0,0,0,0,35,0,0,0,0,22,0,0,0,0,0,0,0,22,0,3,1334
1,0,1,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,1,5,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,34,0,0,0,1,1,33,7,0,6,0,7,1,0,1,0,2,0,0,0,2,0,0,0,0,50,0,0,0,2,0,0,0,0,0,33,0,0,0,3,0,0,2,0,0,0,0,0,4,0,0,0,0,4,0,1,5,1,0,0,5,1335
1,0,1,3,32,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,22,0,22,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,1,0,29,1,0,11,0,7,4,0,1,4,4,0,0,0,0,0,0,1,0,47,0,0,0,3,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,1,5,2,0,0,10,1336
1,0,80,0,0,16,0,0,0,0,0,26,0,2,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,4,0,4,8,0,0,0,0,0,12,3,6,0,5,0,3,1,0,0,0,0,39,0,0,8,6,0,0,0,0,0,3,0,0,2,0,0,0,15,0,0,0,0,0,3,6,2,0,0,0,2,0,0,2,0,0,0,4,0,0,0,3,5,0,0,0,1337
2,0,27,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,10,0,0,0,3,0,0,0,2,3,32,3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,43,8,18,8,2,6,0,0,0,0,0,0,0,35,0,0,1,1,26,0,0,0,0,0,0,0,11,0,1,1338
4,0,2,0,0,56,9,0,1,0,0,0,18,0,1,2,0,0,0,4,2,11,2,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,52,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0,32,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,1,21,0,0,0,0,1,3,0,0,0,0,0,7,0,3,0,1,0,1,15,0,0,0,0,0,1339
5,0,32,1,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,5,0,0,1,0,2,37,3,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37,15,17,3,0,6,0,0,0,0,0,0,0,24,0,0,0,1,32,1,0,0,0,0,0,0,12,0,0,1340
2,0,0,0,0,48,10,0,0,0,0,0,14,0,0,2,0,0,0,3,2,12,2,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,52,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,2,0,6,42,0,0,0,0,0,1,0,17,1,1,0,0,0,0,8,0,2,22,0,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,1341
4,0,0,2,30,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,17,0,18,0,0,6,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,37,0,0,4,0,0,32,2,0,12,0,5,2,0,2,1,0,0,0,0,2,0,0,0,0,56,0,0,0,6,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,2,5,0,0,0,9,1342
1,0,32,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,11,1,0,0,4,0,34,4,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,8,15,4,1,8,0,0,0,0,0,0,0,35,0,0,0,2,24,2,0,0,0,0,0,0,6,0,0,1343
1,0,0,0,33,1,12,0,0,0,0,13,26,0,0,0,0,22,0,0,2,0,33,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,11,10,0,1,0,0,7,0,0,3,0,0,1,1,0,0,1,0,45,0,5,0,3,34,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1344
4,0,40,0,3,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,1,1,40,6,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,9,19,8,0,6,0,0,0,0,0,0,0,25,0,0,0,0,23,3,0,0,0,0,0,0,12,0,0,1345
5,0,75,0,0,19,0,0,0,0,0,32,0,0,25,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,6,0,1,5,0,0,0,0,0,4,6,11,0,3,0,1,3,0,0,0,0,29,0,0,14,11,0,0,1,0,0,6,0,1,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,2,0,0,2,1,0,0,2,0,1,0,7,6,0,0,0,1346
3,0,11,4,0,33,0,0,27,0,0,0,1,0,0,96,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,10,0,0,0,0,0,3,0,0,0,9,0,2,0,0,0,1,0,0,16,0,0,0,0,0,0,0,2,0,3,5,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,2,0,12,1,0,4,0,3,0,7,1347
3,1,0,0,0,0,0,96,0,0,0,0,2,16,1,0,0,26,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,3,0,0,0,3,0,0,1,15,20,0,0,0,0,0,0,0,0,1,40,0,10,0,2,0,0,0,3,6,0,0,3,0,1,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,2,13,6,1348
5,0,29,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,1,1,2,25,1,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,13,15,4,1,4,0,0,0,0,0,0,0,35,0,0,0,0,28,0,0,0,0,0,0,0,22,0,0,1349
5,0,31,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,4,0,0,0,3,0,34,4,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,41,6,15,9,0,3,0,0,0,0,0,0,0,28,0,0,3,4,22,2,0,0,0,0,0,0,15,0,1,1350
3,1,0,1,0,0,0,70,0,0,0,0,1,12,1,0,0,33,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,2,0,0,1,20,33,0,0,0,0,0,0,0,0,1,45,0,16,0,0,0,0,5,3,5,0,0,6,3,1,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,1,6,8,1351
5,0,0,2,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17,0,19,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,47,0,0,1,2,1,26,2,0,14,0,7,4,0,2,2,2,0,0,0,0,0,0,1,0,36,0,0,0,2,0,0,0,0,0,29,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,5,0,2,5,0,0,0,13,1352
2,0,39,1,2,43,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,4,0,30,1,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,15,7,1,8,0,0,0,0,0,0,0,38,0,0,0,1,17,0,0,0,0,0,0,0,15,0,2,1353
1,1,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,4,3,0,0,3,9,0,0,0,0,0,17,28,0,5,1,5,0,0,5,0,0,0,0,0,0,0,0,0,11,41,0,0,0,8,0,1,3,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,71,6,0,0,0,0,1,7,0,4,0,0,0,1,0,20,0,11,1,0,0,1354
2,1,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,32,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,3,35,4,0,12,0,5,2,0,1,2,4,0,0,0,0,0,0,0,0,54,1,0,0,3,0,0,0,0,0,22,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,1,3,1,0,0,12,1355
5,0,80,0,0,16,0,0,0,0,0,32,0,1,19,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,12,1,9,0,4,0,1,2,0,0,0,0,29,0,0,7,6,0,0,1,2,0,6,0,1,1,0,0,0,20,0,0,0,0,0,2,6,6,0,0,0,0,0,0,2,0,0,0,4,0,0,0,6,8,0,0,0,1356
5,0,0,3,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,7,22,2,0,17,0,4,5,0,1,2,4,0,0,0,0,0,0,1,0,46,0,0,0,1,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,2,4,0,0,0,17,1357
1,0,13,7,0,39,0,0,19,0,0,0,1,0,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,11,1,0,2,0,0,1,0,0,0,7,0,1,0,0,0,1,0,0,21,0,0,0,0,0,2,0,3,2,4,10,0,1,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,5,0,2,0,9,0,0,4,0,1,0,5,1358
1,0,38,0,2,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,4,0,0,0,4,1,32,3,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,40,10,8,7,0,3,0,0,0,0,0,0,0,30,0,0,1,1,29,1,0,0,0,0,0,0,15,0,0,1359
5,0,0,1,37,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,20,0,16,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,45,0,0,1,0,1,33,8,0,9,0,10,3,0,0,3,2,1,0,0,0,0,0,0,0,45,1,0,0,4,0,0,0,0,0,23,0,0,0,5,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,1,3,1,0,0,8,1360
1,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,25,0,1,1,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,44,0,0,1,0,1,38,3,0,5,0,3,3,0,0,3,3,0,0,0,1,0,0,1,0,50,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,7,0,0,8,1,0,0,13,1361
2,0,73,0,0,17,0,0,0,0,0,35,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,7,0,0,0,0,0,9,3,9,0,6,0,2,2,0,0,0,0,31,0,0,6,14,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,3,13,2,0,0,0,1,0,0,1,2,0,0,7,0,0,0,3,9,0,0,0,1362
1,0,31,1,0,36,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,4,0,0,1,1,1,29,6,0,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,46,10,19,6,0,4,0,0,0,0,0,0,0,35,0,0,0,0,21,0,0,0,0,0,0,0,14,0,1,1363
3,0,1,0,33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,27,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,6,32,4,0,7,0,2,0,0,0,4,4,0,0,0,3,0,0,0,0,46,0,0,0,3,0,0,0,0,0,26,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,2,1,0,0,17,1364
